uuid,Keywords,label
1507,Extreme Learning; Motor Intention; Intention Decoding; Brain-Machine Interfaces,1
1508,Large Databases; Exhaustive Algorithms,0
1509,Disease Identification; Image Representation; Multi-Relational Image; Graph Convolutional,1
1510,Coumarin Biosynthesis; Simple Coumarin; Genes Involved; Angelica Sinensis; Female Ginseng; Furanocoumarin Biosynthesis,1
1511,Proposed Algorithm; Cognitive Performance; Linear Sparse; Regression Coefficients; Regression Coefficient; Better Prediction,1
1512,Digital Image; Native Culture; Various Regions,0
1513,Nonlinear Regression; Regression Models,1
1514,Breast Cancer; Liver Metastasis; Stage I-Iii; Clinicopathological Characteristics,1
1515,Metal Complexes; Antiproliferative Activity; Cell Lines; Ic50 Values,1
1516,Object Adobes; Object Proposals; Adobe Boxes; Bounding Boxes; Detection Rate; State-Of-The-Art Methods,0
1517,Light Color; Watercolor Light,0
1518,Developmental Programming; Perinatal Glucocorticoids,1
1519,N-Polar Gan/Algan,0
1520,Faulty Blocks; Zonedefense Routing; Fault-Tolerant Routing; Network Edges; Defense Zones; Proposed Zonedefense,0
1521,Seed Viability; Alfalfa Seeds; 5-Log Reduction; Salmonella Inactivation; Heat Treatment; Maintaining Seed,1
1522,Neural Architecture; Neural Networks; Architecture Search; Size Reduction; Speech Recognition; Model Size,0
1523,Convolutional Features; Hierarchical Convolutional; Scale Variation; Color Spaces; Illumination Variation,0
1524,Anxiety Behaviors; Combined Sf-Ih; Chronic Intermittent; Intermittent Hypoxia; Sleep Fragmentation; Cognitive Function,1
1525,Edge Elevations; High-Capacity Electrode; Electrode Production; Electrode Coatings; Lateral Edges,0
1526,Electric Power; Power System; System Reliability,0
1527,Hashing Functions; Visual Search; Feature Kernel; Multiple Feature; Large-Scale Visual; Kernel Hashing,0
1528,Feature Enrichment; Prior Guided; Guided Feature; Labeled Support; Unseen Classes; Spatial Inconsistency,0
1529,A; B,1
1530,Aquatic Ecosystems; Environmental Education; Analyzed Using; Water Consumption; Northwestern Ecuador,0
1531,Bacterial Pamps; Card Domain; Domain Alone,1
1532,Human-Machine Interfaces; Biometric Identification,1
1533,A; B,0
1534,Adaptive Random; Random Testing,0
1535,Transactional Index; Distributed Key-Value; Stores Provide,0
1536,Police Militarization; Racial Prejudice; Predicts Police; Prejudice Predicts; White Americans,1
1537,Additive Manufacturing; Product Quality; Machine Learning,0
1538,Municipal Wastewater; Ammonium Recovery; Wastewater Reclamation,0
1539,Resolution Face; Face Images; Face Recognition; Proposed Method; High Resolution; Resolution Probe,0
1540,Primary Membranous; Nephrotic Syndrome; Membranous Nephropathy,1
1541,Credit Assignment; Reinforcement Learning; Deep Reinforcement; Combinatorial Optimization; Sample Complexity,0
1542,Less Likely; Likely Among; Sexual Partners; Multiple Sexual; Among Older; Level Education,0
1543,Human Platelet; Cell Cultures; Platelet Lysate,1
1544,Minimally Invasive; Probabilistic Sparse; Fusion Approach; Anchor Anatomy; Sparse Matching,1
1545,Writer Identification; Musical Scores; Handwritten Musical,0
1546,Graph Matching; Path Following; Singular Points; Following Strategy; Recently Proposed; Algorithm Named,0
1547,Colour Image; Adaptive Resonance; Resonance Theory; Image Segmentation,0
1548,Multi-Exponential Relaxometry; Relaxometry Using; Myelin Water; Water Fraction,1
1549,Male Offspring; Deleterious Effects,1
1550,Fast Developers; Slow Developers; Selected Fast; Selected Slow; Body Mass; Prey Supply,1
1551,Generic Scheduling; Scheduling Scheme; Classic Scheme,0
1552,Static Hamilton-Jacobi; Eikonal Equation; Hamilton-Jacobi Equations; General Static,0
1553,Surface Orientation; Dense Image; Image Matching; Matching Results; Energy Function; Proposed Method,0
1554,Methanol Synthesis; Co/Co2 Hydrogenation,0
1555,Prenatal Care; Group Prenatal; Point Greater; Pregnancy-Specific Distress; Prenatal Planning-Preparation; Group Participants,1
1556,Correlated Primary; Visual Texton; Texton Histogram; Histogram Features; Primary Visual; Image Retrieval,0
1557,Carbon Pools; Photosynthetic Discrimination; Scots Pine; Absolute Values; Sucrose Δ13C; Organic Matter,1
1558,Schwann Cells; Artificial Nerve; Nerve Graft; Nerve Injury; Growth Factor; Activated Schwann,1
1559,Infant Health; Predicted Risk; Health Outcomes; Greatest Risk; Health Effects; Machine Learning,1
1560,Sleep Inertia; Anchoring Effect; Cognitive Effort; Anchoring Tasks; Control Group; Less Cognitive,1
1561,Confidence Interval; Transarterial Chemoembolization; Chemoembolization Plus; Plus Lenvatinib; Hazard Ratio; Unresectable Hepatocellular,1
1562,Image Reconstruction; Learning-Based Image; Uncertainty Information; Deep Unrolling; Proposed Framework; Unrolling Methods,0
1563,A; B,0
1564,Neutron Radiation; Investigative Study; Cell Death; Cell Migration,1
1565,Industrial Ecology; Environmental Implications,0
1566,Similarity Computation; Semantic Similarity; Context-Based Similarity; Similarity Metrics; Knowledge Resources; Term Similarity,0
1567,Frontal View; Gait Recognition; View Gait; Proposed Method; Recognition Rates; Four-Part Method,0
1568,Gold Species,1
1569,P-Type Atpase; Inhibited Kdpfabc; Off-Cycle State; Kdpbs162 Phosphorylation,1
1570,Social Incentives; Cooperative Effort; Encourage Greater,1
1571,Object Detection; Arbitrary-Oriented Object; Remote Sensing; Sensing Object; Polar Radius; Rotating Object,0
1572,Computation Efficiency; Sparse Model,1
1573,White Light; Light Emitting; Cef3 Nanophosphors,1
1574,Soft Sensor; Quantum Statistic; Statistic Based; Quantum States; Semi-Supervised Learning; Based Semi-Supervised,0
1575,Corporate Social; Social Responsibility,0
1576,Antiretroviral Therapy; Cohort Study; Tuberculosis Diagnoses,0
1577,Patch-Level Labels; Image-Level Label; Patch-Wise Classification,1
1578,Parity Check; Check Codes; Optical Communication; Communication Systems,0
1579,Global Pixel; Microscopy Images; Pixel Transformer; Proposed Global; Transformer Layer; Unlabeled Microscopy,1
1580,Drug Resistance; Cell Lines; Melanoma Cell; Receptor Tyrosine; Vemurafenib Resistance; Master Regulators,1
1581,Structured Models; Nonlinear Kernels; State-Of-The-Art Approaches; Image Segmentation,1
1582,Health Management,0
1583,Higher Mortality; Mortality Risk; Baseline Viral; Prospective Cohort; Cohort Study; July 2021,0
1584,Cooperation Process; Collaboration Process,0
1585,Deep Learning; Emotion Recognition; Learning Models; Multiple Factors; Models Perform; Textual Content,0
1586,Domain Generalization; Image Segmentation; Lesion Segmentation; Retinal Vessel; Novel Domains; Automated Augmentation,1
1587,Capacitor Arrays; Nonlinearity Model; Placement Method,0
1588,Memory Requirements; Image Coding; Wavelet-Based Image; Block Tree; Tree Coding,0
1589,Facial Emotion; Emotion Detection; Machine Learning; Real Time,0
1590,Motion Model; Motion Matrix; Motion Analysis,1
1591,Ampa Receptors; Vesicular Glutamate; Bergmann Glia; Ca2+-Permeable Ampa; Glutamate Release; Ca2+ Signals,1
1592,Interactive Artworks; Interactive Artwork,0
1593,Video Deblurring; Occlusion-Aware Network; State-Of-The-Art Methods; Temporal Information,0
1594,Thin Films; Ferroelectric Materials,0
1595,Regulatory Pathways; Carbon Capture; Multi-Omics Approaches,1
1596,Baja California; Santa Teresa,0
1597,Event Prediction; Scalable Joint; Predicting Events; Joint Models; State-Of-The-Art Joint; Joint Model,0
1598,Case Study,0
1599,Independent Lines,0
1600,Contractile Force; Cellular Contractile; Myosin Ii-Dependent; Gene Therapy; Mbs85 Expression; Transgene Integration,1
1601,Algebraic Reconstruction; Turbulent Flames,0
1602,Covid-19 Vaccines; Vaccinating Children; Adverse Events,1
1603,Water Management; Water Access; Rural Areas; Sustainable Development; Collective Organization,1
1604,Soil Type; Plant Species,1
1605,Neighbourhood Structures; Neighbourhood Structure; Critical Block; Critical Operations; State-Of-The-Art Neighbourhood; Shop Scheduling,0
1606,Mixed Populations; Staphylococcus Aureus; Pseudomonas Aeruginosa; Recent Studies; Clinical Outcomes,1
1607,Distributed Amplifier; Distributed Amplifiers; Reported Bandwidth,0
1608,Txnip/Nlrp3 Signaling; Signaling Pathway; Ulcerative Colitis; Cell Apoptosis; Inflammatory Factor; Factor Levels,1
1609,State-Of-The-Art Superpixel; Superpixel Algorithm; Segmentation Performance,0
1610,High Speed; High Divide-By-Value,1
1611,Power Transfer; Design Framework; Wpdt Systems; Transfer Efficiency; Inductive Antennas; Tuning Capacitances,0
1612,A; B,0
1613,Automate Handsearching; Systematic Reviews; Citation Searching; Review Topic; Article Metadata; Systematic Review,1
1614,Wastewater Treatment; Primary Settling; Inner Physical; Removal Efficiency; Settling Tanks; Surface Overflow,0
1615,Catalytic Ozonation; Oxygen Vacancies; Acid Sites; Toluene Conversion; Α-Mno2/Zsm-5 Catalyst; So42- Introduction,1
1616,Fluoroscopy Images; Endpoint Localization; Multi-Guidewire Endpoint; Real-Time Multi-Guidewire; Retinal Microsurgery; Sa-Hourglass Network,1
1617,Quantum Dots; Visible Light,1
1618,Traffic Sign; Sign Recognition; Deep Perceptual; Computational Costs; Representation Learning; Perceptual Features,0
1619,Maternal-Fetal Signalling; Maternal-Fetal Communication; Signalling Molecules; Fetal Membranes; Related Egg-Laying,1
1620,Input Modalities; Statistically Significant; Modality-Invariant Latent; Best Method; Significant Improvement; Latent Space,1
1621,Thread Assignment; Network Applications; Multicore/Multithreaded Processors; Multithreaded Network; System Performance; Applications Running,0
1622,Cooking Competence; Perceived Cooking; Cooking Intervention; Around Children; Certain Skills; Parent-Child Community,1
1623,Objective Function; Wave Energy,0
1624,Multiple Copies; Noise Statistics; Denoising Algorithms; Nonlinear Filter,1
1625,Robot-World-Hand-Eye Calibration; State-Of-The-Art Methods; Simulated Datasets,0
1626,Tumor Microenvironment; Pancreatic Cancer,1
1627,Wholesale Market; Demand Flexibility; Tri-Level Optimisation; Optimisation Model; Pricing Strategies; Electricity Retailers,0
1628,Irish Soil; Soil Inorganic-N; Danish Soil; Dairy Processing; Inorganic-N Contents; Processing Sludge,1
1629,Hydrogen Peroxide; Molecular Hydrogen; Lateral Root; Cell Cycle; Transgenic Arabidopsis,1
1630,Sparse Shape; Shape Composition; Lung Segmentation; Pathological Lung; Eigenspace Sparse,1
1631,Product Configuration; Future Research,0
1632,Lower Bound; Strong Simulator; Simulator Would; Would Improve; Quantum Circuits,0
1633,Image Retrieval; Proposed Embedding; Large Scale; Embedding Methods; Function Approximation; Embedded Vectors,0
1634,Image Deraining; Rain Removal; Solve Rain; Boosting Idea,0
1635,Feature Descriptor; Binary Feature; Low-Complexity Binary; Feature Descriptors; Video Analytics; Spatio-Temporal Support,0
1636,Nanocellulose Paper; Paper Microsupercapacitors; Synthetic Chemicals; Transparent Nanocellulose,1
1637,Image Reconstruction; Reconstruction Based; Circular Synthetic; Synthetic Aperture; Aperture Radar,0
1638,Flow Boiling,1
1639,Drusen Segmentation; Multi-Scale Transformer; Multi-Semantic Global; Novel Multi-Scale; Segmentation Accuracy,1
1640,Sustainability Science; Sensory Sustainability,0
1641,Poplar Wood; Nerve Terminals; Particulate Matter; Communication System; Gut-Brain Communication; Wood Caused,1
1642,A; B,0
1643,Gene Expression; Japanese Flounder; Paralichthys Olivaceus; Transcription Factor; Analyses Revealed,1
1644,Energy Harvester; Natural Frequency; Energy Harvesting; Automatic Resonance; Output Voltage; Resonance Tuning,0
1645,Disassembly Tasks; Reinforcement Learning; Contact-Rich Disassembly; Extraction Skill; Learning Algorithms; Object Extraction,0
1646,Trajectory Prediction; State-Of-The-Art Models; Pedestrian Trajectory; Junction Scene,0
1647,Primary Teachers; Pre-Service Primary; Australian Pre-Service; Regarding Stuttering,1
1648,Epistatic Interactions; Disease Models; Genome-Wide Association; Association Studies,1
1649,Novel Mutations; Gonadal Development; Nr5A1 Gene; Nr5A1 Protein; Gonadal Dysgenesis; Nr5A1 Mutations,1
1650,A; B,0
1651,Right Middle; Left Atrium; Segmented Using; Atrial Fibrillation,1
1652,Image Features; Corresponding Points; Image Sequences; Coaxial Camera; Pixel Intensities; Optical Flow,0
1653,Stochastic Inference; Inference Algorithms; Sample Space; Cooperative Positioning,0
1654,Fuel Cell; Cell Technology; Fuel Cells,0
1655,Aryl Hydrocarbon; Hypoxia-Driven Inflammation; Hydrocarbon Receptor; Cystic Fibrosis,1
1656,Human Health; Medieval Churches; Particulate Matter,0
1657,Pickering Emulsion; Carrageenan Film; Cationic Nanocellulose; Active Packaging,1
1658,Covid-19 Diagnosis; Neural Network; Patient Triage,1
1659,Smart Home; Home System; Home Indoor; Indoor Design; Wireless Communication,0
1660,Marker Detection; Discriminative Correlation; Correlation Filters; Fiducial Markers,0
1661,Minimum Spanning; Spanning Trees; Tensor Field,1
1662,Intersegmental Plane; Indocyanine Green; Identification Methods; Identification Rates; Green Injection; Systemic Indocyanine,1
1663,Image Compression; Average Code; Compression Procedure; Lossless Image; Huffman Coding; Proposed Algorithm,0
1664,High-Power Converter; Auxiliary Power; Converter Submodules; Power Supply,0
1665,Urinary Pathogens; Matrix-Assisted Laser; Gram-Negative Bacteria; Rapidly Identify; Extraction Protocol; Flat Extraction,1
1666,Whole Slide; Multi-Instance Multi-Label; Diagnostic Categories; Learning Scenarios; Multi-Label Learning; Roi-Level Predictions,1
1667,Methane Production; Oxidative Stress; Anaerobic Digestion; Waste Activated; Activated Sludge; Biological Sludge,1
1668,Lossless Compression; Medical Image; Image Data; Scalable Lossless; Medical Images; Provide Resolution,0
1669,Collision-Free Space; Space Detection; Training Data; Homography Matrix; Different Views; Data Augmentation,0
1670,Northern Sultanate; Rock Varnish; Weathering Processes,0
1671,Vlsi Architectures; Portable Devices; Detection Accuracy; Non-Invasive Fecg; Cmos Architectures,1
1672,Seasonal Abundance; Relative Humidity; Annual Abundance; Culicoides Sonorensis,1
1673,Crowd Counting,0
1674,Class Sparsity; Sparsity Signature; Learning Architectures; Deep Learning; Proposed Approaches; Supervised Learning,0
1675,Nodule Morphology; Pulmonary Nodules; Computed Tomography,1
1676,Holographic Displays; Display Systems; Liquid Crystal,0
1677,Raft Polymerization; Switchable Raft; Photoresponsive Habi,1
1678,Zero Frequency; Telephonic Speech; Frequency Filtering; Filtering Technique; Alarm Rate; False Alarm,0
1679,Valsa Canker; Receptor-Like Proteins,1
1680,Chronic Nausea; Slow Wave; Gastric Slow; Pediatric Chronic; Clinical Marker; Normogastric Power,1
1681,Superpixel Algorithms; Superpixel Segmentation,0
1682,Essential Tremor; Tremor Patients; Genetic Variations; Dietary Habits,1
1683,Manufacturing Paradigms,0
1684,Dispositional Forgivingness; Individual Well-Being; Character Strengths/Virtues; Social Well-Being; Physical Health; Psychological Well-Being,1
1685,Pre-Clinical Drug,1
1686,Phase Transition,1
1687,School Children; Proactive Therapy; Atopic Dermatitis; Risk Factor; Therapy Using; Poor Adherence,1
1688,Rock Paintings,0
1689,A; B,0
1690,Cone Beam; Beam Computed; Computed Tomography; X-Ray Projections; Proposed Method; Optical Flow,1
1691,Climate Change; Range Shifts; Southern Group; Intraspecific Variation; Species Range; Rear-Edge Populations,1
1692,General-Purpose Audio; Audio Representations; Audio Representation; Representation Learning,0
1693,Human Identification; Learnable Connected; Identification Using; Using Dental; Dental Images; Channel Attention,1
